gs_text34,iso3,GBD_weight,age,sex
Malaria,CAF,0.1164817,5,0
Measles,CAF,0.0068648,5,0
Meningitis,CAF,0.0811907,5,0
Other Cancers,CAF,0.0119928,5,0
Other Cardiovascular Diseases,CAF,0.0134786,5,0
Other Defined Causes of Child Deaths,CAF,0.1644382,5,0
Other Digestive Diseases,CAF,0.0113533,5,0
Other Infectious Diseases,CAF,0.132357,5,0
Pneumonia,CAF,0.0460705,5,0
Poisonings,CAF,0.0043201,5,0
Road Traffic,CAF,0.0513996,5,0
Sepsis,CAF,0.0015945,5,0
Violent Death,CAF,0.002953,5,0
AIDS,CAF,0.1088952,5,1
Bite of Venomous Animal,CAF,0.0082166,5,1
Diarrhea/Dysentery,CAF,0.2354305,5,1
Drowning,CAF,0.0109513,5,1
Encephalitis,CAF,0.0045791,5,1
Falls,CAF,0.0030144,5,1
Fires,CAF,0.0135692,5,1
Hemorrhagic fever,CAF,0.000244,5,1
Malaria,CAF,0.1297316,5,1
Measles,CAF,0.0080217,5,1
Meningitis,CAF,0.0576195,5,1
Other Cancers,CAF,0.0135765,5,1
Other Cardiovascular Diseases,CAF,0.0165642,5,1
Other Defined Causes of Child Deaths,CAF,0.1747036,5,1
Other Digestive Diseases,CAF,0.0089649,5,1
Other Infectious Diseases,CAF,0.1340074,5,1
Pneumonia,CAF,0.0394467,5,1
Poisonings,CAF,0.0035539,5,1
Road Traffic,CAF,0.0253947,5,1
Sepsis,CAF,0.0014903,5,1
Violent Death,CAF,0.0020246,5,1
AIDS,BWA,0.377963,1,0
Bite of Venomous Animal,BWA,0.0033871,1,0
Diarrhea/Dysentery,BWA,0.2152987,1,0
Drowning,BWA,0.0138243,1,0
Encephalitis,BWA,0.0012528,1,0
Falls,BWA,0.0010672,1,0
Fires,BWA,0.0170292,1,0
Hemorrhagic fever,BWA,0.0001208,1,0
Malaria,BWA,0.0327729,1,0
Measles,BWA,0.0105587,1,0
Meningitis,BWA,0.020763,1,0
Other Cancers,BWA,0.0121622,1,0
Other Cardiovascular Diseases,BWA,0.0157702,1,0
Other Defined Causes of Child Deaths,BWA,0.1029253,1,0
Other Digestive Diseases,BWA,0.0066844,1,0
Other Infectious Diseases,BWA,0.0777282,1,0
Pneumonia,BWA,0.0400982,1,0
Poisonings,BWA,0.0172747,1,0
Road Traffic,BWA,0.0234899,1,0
Sepsis,BWA,0.0007534,1,0
Violent Death,BWA,0.009076,1,0
AIDS,BWA,0.3776551,1,1
Bite of Venomous Animal,BWA,0.0049469,1,1
Diarrhea/Dysentery,BWA,0.2280683,1,1
Drowning,BWA,0.0095338,1,1
Encephalitis,BWA,0.0012419,1,1
Falls,BWA,0.0006836,1,1
Fires,BWA,0.0154084,1,1
Hemorrhagic fever,BWA,0.0003455,1,1
Malaria,BWA,0.0387083,1,1
Measles,BWA,0.0127124,1,1
Meningitis,BWA,0.0205826,1,1
Other Cancers,BWA,0.0139766,1,1
Other Cardiovascular Diseases,BWA,0.0173111,1,1
Other Defined Causes of Child Deaths,BWA,0.1019869,1,1
Other Digestive Diseases,BWA,0.0061218,1,1
Other Infectious Diseases,BWA,0.0673865,1,1
Pneumonia,BWA,0.0408111,1,1
Poisonings,BWA,0.016571,1,1
Road Traffic,BWA,0.0160355,1,1
Sepsis,BWA,0.0013407,1,1
Violent Death,BWA,0.0085718,1,1
AIDS,BWA,0.3819742,10,0
Bite of Venomous Animal,BWA,0.0056446,10,0
Diarrhea/Dysentery,BWA,0.034228,10,0
Drowning,BWA,0.0330128,10,0
Encephalitis,BWA,0.0029377,10,0
Falls,BWA,0.0027791,10,0
Fires,BWA,0.0108244,10,0
Hemorrhagic fever,BWA,0.0001641,10,0
Malaria,BWA,0.0388147,10,0
Measles,BWA,0.0015909,10,0
Meningitis,BWA,0.0165729,10,0
Other Cancers,BWA,0.0299639,10,0
Other Cardiovascular Diseases,BWA,0.0353648,10,0
Other Defined Causes of Child Deaths,BWA,0.1623565,10,0
Other Digestive Diseases,BWA,0.0062524,10,0
Other Infectious Diseases,BWA,0.1249542,10,0
Pneumonia,BWA,0.0169286,10,0
Poisonings,BWA,0.0058295,10,0
Road Traffic,BWA,0.0604018,10,0
Sepsis,BWA,0.0013564,10,0
Violent Death,BWA,0.0280485,10,0
AIDS,BWA,0.328348,10,1
Bite of Venomous Animal,BWA,0.0058024,10,1
Diarrhea/Dysentery,BWA,0.0293382,10,1
Drowning,BWA,0.0184566,10,1
Encephalitis,BWA,0.0038386,10,1
Falls,BWA,0.0018251,10,1
Fires,BWA,0.0130042,10,1
Hemorrhagic fever,BWA,0.0003858,10,1
Malaria,BWA,0.0666901,10,1
Measles,BWA,0.002505,10,1
Meningitis,BWA,0.0216549,10,1
Other Cancers,BWA,0.039581,10,1
Other Cardiovascular Diseases,BWA,0.0622115,10,1
Other Defined Causes of Child Deaths,BWA,0.1590439,10,1
Other Digestive Diseases,BWA,0.0075274,10,1
Other Infectious Diseases,BWA,0.1460602,10,1
Pneumonia,BWA,0.0182986,10,1
Poisonings,BWA,0.0075457,10,1
Road Traffic,BWA,0.0466752,10,1
Sepsis,BWA,0.0017091,10,1
Violent Death,BWA,0.0194985,10,1
AIDS,BWA,0.0939347,0,0
Bite of Venomous Animal,BWA,0.00133,0,0
Diarrhea/Dysentery,BWA,0.4127881,0,0
Drowning,BWA,0.0014471,0,0
Encephalitis,BWA,0.0019839,0,0
Falls,BWA,0.0005257,0,0
Fires,BWA,0.0106329,0,0
Hemorrhagic fever,BWA,0.0000741,0,0
Malaria,BWA,0.017248,0,0
Measles,BWA,0.004356,0,0
Meningitis,BWA,0.0373987,0,0
Other Cancers,BWA,0.003145,0,0
Other Cardiovascular Diseases,BWA,0.0075221,0,0
Other Defined Causes of Child Deaths,BWA,0.2359126,0,0
Other Digestive Diseases,BWA,0,0,0
Other Infectious Diseases,BWA,0.043604,0,0
Pneumonia,BWA,0.1134456,0,0
Poisonings,BWA,0.0033298,0,0
Road Traffic,BWA,0.0043288,0,0
Sepsis,BWA,0.0015447,0,0
Violent Death,BWA,0.0054481,0,0
AIDS,BWA,0.10846,0,1
Bite of Venomous Animal,BWA,0.0015106,0,1
Diarrhea/Dysentery,BWA,0.3972178,0,1
Drowning,BWA,0.0014349,0,1
Encephalitis,BWA,0.0020654,0,1
Falls,BWA,0.0004573,0,1
Fires,BWA,0.0075944,0,1
Hemorrhagic fever,BWA,0.0001782,0,1
Malaria,BWA,0.0235117,0,1
Measles,BWA,0.0046952,0,1
Meningitis,BWA,0.0389357,0,1
Other Cancers,BWA,0.0033516,0,1
Other Cardiovascular Diseases,BWA,0.0087655,0,1
Other Defined Causes of Child Deaths,BWA,0.2301143,0,1
Other Digestive Diseases,BWA,0,0,1
Other Infectious Diseases,BWA,0.0397097,0,1
Pneumonia,BWA,0.1169825,0,1
Poisonings,BWA,0.0029727,0,1
Road Traffic,BWA,0.0035171,0,1
Sepsis,BWA,0.0016627,0,1
Violent Death,BWA,0.0068628,0,1
AIDS,BWA,0.415108,5,0
Bite of Venomous Animal,BWA,0.0063399,5,0
Diarrhea/Dysentery,BWA,0.05759,5,0
Drowning,BWA,0.0365731,5,0
Encephalitis,BWA,0.0019806,5,0
Falls,BWA,0.0015058,5,0
Fires,BWA,0.014593,5,0
Hemorrhagic fever,BWA,0.0002055,5,0
Malaria,BWA,0.0438996,5,0
Measles,BWA,0.0048349,5,0
Meningitis,BWA,0.0194083,5,0
Other Cancers,BWA,0.0219478,5,0
Other Cardiovascular Diseases,BWA,0.0236206,5,0
Other Defined Causes of Child Deaths,BWA,0.1080494,5,0
Other Digestive Diseases,BWA,0.0045606,5,0
Other Infectious Diseases,BWA,0.1369603,5,0
Pneumonia,BWA,0.022131,5,0
Poisonings,BWA,0.0047897,5,0
Road Traffic,BWA,0.0639154,5,0
Sepsis,BWA,0.0008398,5,0
Violent Death,BWA,0.0111465,5,0
AIDS,BWA,0.3895263,5,1
Bite of Venomous Animal,BWA,0.0079591,5,1
Diarrhea/Dysentery,BWA,0.0631941,5,1
Drowning,BWA,0.0139258,5,1
Encephalitis,BWA,0.0023273,5,1
Falls,BWA,0.0015153,5,1
Fires,BWA,0.0157334,5,1
Hemorrhagic fever,BWA,0.0005337,5,1
Malaria,BWA,0.0681446,5,1
Measles,BWA,0.0060253,5,1
Meningitis,BWA,0.022805,5,1
Other Cancers,BWA,0.02741,5,1
Other Cardiovascular Diseases,BWA,0.0370114,5,1
Other Defined Causes of Child Deaths,BWA,0.1146041,5,1
Other Digestive Diseases,BWA,0.0060182,5,1
Other Infectious Diseases,BWA,0.1299918,5,1
Pneumonia,BWA,0.023422,5,1
Poisonings,BWA,0.0050311,5,1
Road Traffic,BWA,0.0498494,5,1
Sepsis,BWA,0.0016221,5,1
Violent Death,BWA,0.01335,5,1
AIDS,BTN,0.0128621,1,0
Bite of Venomous Animal,BTN,0.0258109,1,0
Diarrhea/Dysentery,BTN,0.0686194,1,0
Drowning,BTN,0.0542984,1,0
Encephalitis,BTN,0.0122479,1,0
Falls,BTN,0.0132753,1,0
Fires,BTN,0.0952308,1,0
Hemorrhagic fever,BTN,0.0003913,1,0
Malaria,BTN,0.0097888,1,0
Measles,BTN,0.00009,1,0
Meningitis,BTN,0.01861,1,0
Other Cancers,BTN,0.0107377,1,0
Other Cardiovascular Diseases,BTN,0.0134452,1,0
Other Defined Causes of Child Deaths,BTN,0.2697559,1,0
Other Digestive Diseases,BTN,0.0134012,1,0
Other Infectious Diseases,BTN,0.1266819,1,0
Pneumonia,BTN,0.1448525,1,0
Poisonings,BTN,0.072943,1,0
Road Traffic,BTN,0.0339379,1,0
Sepsis,BTN,0.0008613,1,0
Violent Death,BTN,0.0021585,1,0
AIDS,BTN,0.0124634,1,1
Bite of Venomous Animal,BTN,0.021049,1,1
Diarrhea/Dysentery,BTN,0.0845487,1,1
Drowning,BTN,0.036907,1,1
Encephalitis,BTN,0.012295,1,1
Falls,BTN,0.0127883,1,1
Fires,BTN,0.0623962,1,1
Hemorrhagic fever,BTN,0.0009226,1,1
Malaria,BTN,0.0059009,1,1
Measles,BTN,0.00009,1,1
Meningitis,BTN,0.0186816,1,1
Other Cancers,BTN,0.0080457,1,1
Other Cardiovascular Diseases,BTN,0.0135517,1,1
Other Defined Causes of Child Deaths,BTN,0.3368188,1,1
Other Digestive Diseases,BTN,0.0173526,1,1
Other Infectious Diseases,BTN,0.1121641,1,1
Pneumonia,BTN,0.1476203,1,1
Poisonings,BTN,0.0555179,1,1
Road Traffic,BTN,0.0322675,1,1
Sepsis,BTN,0.0033075,1,1
Violent Death,BTN,0.0053112,1,1
AIDS,BTN,0.0007416,10,0
Bite of Venomous Animal,BTN,0.0377702,10,0
Diarrhea/Dysentery,BTN,0.0305707,10,0
Drowning,BTN,0.0454801,10,0
Encephalitis,BTN,0.0091014,10,0
Falls,BTN,0.0265288,10,0
Fires,BTN,0.0518592,10,0
Hemorrhagic fever,BTN,0.0003212,10,0
Malaria,BTN,0.0088906,10,0
Measles,BTN,0.0000104,10,0
Meningitis,BTN,0.0105949,10,0
Other Cancers,BTN,0.0421123,10,0
Other Cardiovascular Diseases,BTN,0.0302862,10,0
Other Defined Causes of Child Deaths,BTN,0.3311313,10,0
Other Digestive Diseases,BTN,0.011929,10,0
Other Infectious Diseases,BTN,0.1457997,10,0
Pneumonia,BTN,0.0488715,10,0
Poisonings,BTN,0.1032536,10,0
Road Traffic,BTN,0.0588505,10,0
Sepsis,BTN,0.0006398,10,0
Violent Death,BTN,0.005257,10,0
AIDS,BTN,0.00091,10,1
Bite of Venomous Animal,BTN,0.034851,10,1
Diarrhea/Dysentery,BTN,0.0266731,10,1
Drowning,BTN,0.0292384,10,1
Encephalitis,BTN,0.0128747,10,1
Falls,BTN,0.0132106,10,1
Fires,BTN,0.0479161,10,1
Hemorrhagic fever,BTN,0.000605,10,1
Malaria,BTN,0.0054921,10,1
Measles,BTN,0.0000148,10,1
Meningitis,BTN,0.0149874,10,1
Other Cancers,BTN,0.0324172,10,1
Other Cardiovascular Diseases,BTN,0.030471,10,1
Other Defined Causes of Child Deaths,BTN,0.3781766,10,1
Other Digestive Diseases,BTN,0.0215234,10,1
Other Infectious Diseases,BTN,0.1592842,10,1
Pneumonia,BTN,0.0553988,10,1
Poisonings,BTN,0.0404436,10,1
Road Traffic,BTN,0.0837029,10,1
Sepsis,BTN,0.0014361,10,1
Violent Death,BTN,0.0103728,10,1
AIDS,BTN,0.002336,0,0
Bite of Venomous Animal,BTN,0.010452,0,0
Diarrhea/Dysentery,BTN,0.1196474,0,0
Drowning,BTN,0.0054178,0,0
Encephalitis,BTN,0.015299,0,0
Falls,BTN,0.0088884,0,0
Fires,BTN,0.0174741,0,0
Hemorrhagic fever,BTN,0.0001967,0,0
Malaria,BTN,0.0053722,0,0
Measles,BTN,0.0000287,0,0
Meningitis,BTN,0.0241118,0,0
Other Cancers,BTN,0.0038147,0,0
Other Cardiovascular Diseases,BTN,0.0117878,0,0
Other Defined Causes of Child Deaths,BTN,0.4115095,0,0
Other Digestive Diseases,BTN,0,0,0
Other Infectious Diseases,BTN,0.0861071,0,0
Pneumonia,BTN,0.2589962,0,0
Poisonings,BTN,0.0108581,0,0
Road Traffic,BTN,0.0054283,0,0
Sepsis,BTN,0.0013616,0,0
Violent Death,BTN,0.0009125,0,0
AIDS,BTN,0.0023131,0,1
Bite of Venomous Animal,BTN,0.0137725,0,1
Diarrhea/Dysentery,BTN,0.1262923,0,1
Drowning,BTN,0.0049881,0,1
Encephalitis,BTN,0.0141714,0,1
Falls,BTN,0.0059716,0,1
Fires,BTN,0.016353,0,1
Hemorrhagic fever,BTN,0.0003479,0,1
Malaria,BTN,0.0031431,0,1
Measles,BTN,0.0000265,0,1
Meningitis,BTN,0.0223348,0,1
Other Cancers,BTN,0.0057098,0,1
Other Cardiovascular Diseases,BTN,0.0115445,0,1
Other Defined Causes of Child Deaths,BTN,0.4240398,0,1
Other Digestive Diseases,BTN,0,0,1
Other Infectious Diseases,BTN,0.0861469,0,1
Pneumonia,BTN,0.2394442,0,1
Poisonings,BTN,0.0107726,0,1
Road Traffic,BTN,0.0066281,0,1
Sepsis,BTN,0.0040321,0,1
Violent Death,BTN,0.0019675,0,1
AIDS,BTN,0.00279,5,0
Bite of Venomous Animal,BTN,0.0407326,5,0
Diarrhea/Dysentery,BTN,0.0517086,5,0
Drowning,BTN,0.0584146,5,0
Encephalitis,BTN,0.0098449,5,0
Falls,BTN,0.0216241,5,0
Fires,BTN,0.0986339,5,0
Hemorrhagic fever,BTN,0.0005606,5,0
Malaria,BTN,0.0108393,5,0
Measles,BTN,0.0000315,5,0
Meningitis,BTN,0.0130102,5,0
Other Cancers,BTN,0.0398386,5,0
Other Cardiovascular Diseases,BTN,0.0182219,5,0
Other Defined Causes of Child Deaths,BTN,0.2601632,5,0
Other Digestive Diseases,BTN,0.0117318,5,0
Other Infectious Diseases,BTN,0.1735162,5,0
Pneumonia,BTN,0.0603284,5,0
Poisonings,BTN,0.0620549,5,0
Road Traffic,BTN,0.0628018,5,0
Sepsis,BTN,0.0005621,5,0
Violent Death,BTN,0.0025908,5,0
AIDS,BTN,0.0029071,5,1
Bite of Venomous Animal,BTN,0.0357071,5,1
Diarrhea/Dysentery,BTN,0.0519488,5,1
Drowning,BTN,0.0288823,5,1
Encephalitis,BTN,0.0240912,5,1
Falls,BTN,0.0129539,5,1
Fires,BTN,0.0808105,5,1
Hemorrhagic fever,BTN,0.001098,5,1
Malaria,BTN,0.0061537,5,1
Measles,BTN,0.000036,5,1
Meningitis,BTN,0.031837,5,1
Other Cancers,BTN,0.030267,5,1
Other Cardiovascular Diseases,BTN,0.0174806,5,1
Other Defined Causes of Child Deaths,BTN,0.3168899,5,1
Other Digestive Diseases,BTN,0.0220528,5,1
Other Infectious Diseases,BTN,0.1674518,5,1
Pneumonia,BTN,0.0590617,5,1
Poisonings,BTN,0.0281581,5,1
Road Traffic,BTN,0.0751416,5,1
Sepsis,BTN,0.0010309,5,1
Violent Death,BTN,0.0060399,5,1
AIDS,BRN,0.0061586,1,0
Bite of Venomous Animal,BRN,0.0010821,1,0
Diarrhea/Dysentery,BRN,0.0344252,1,0
Drowning,BRN,0.1407571,1,0
Encephalitis,BRN,0.0034942,1,0
Falls,BRN,0.0401224,1,0
Fires,BRN,0.0203492,1,0
Hemorrhagic fever,BRN,0.0018559,1,0
Malaria,BRN,0,1,0
Measles,BRN,0.001944,1,0
Meningitis,BRN,0.0151575,1,0
Other Cancers,BRN,0.0761267,1,0
Other Cardiovascular Diseases,BRN,0.0307543,1,0
Other Defined Causes of Child Deaths,BRN,0.4487951,1,0
Other Digestive Diseases,BRN,0.0101715,1,0
Other Infectious Diseases,BRN,0.0239481,1,0
Pneumonia,BRN,0.0734057,1,0
Poisonings,BRN,0.0038779,1,0
Road Traffic,BRN,0.0492436,1,0
Sepsis,BRN,0.0005799,1,0
Violent Death,BRN,0.0177509,1,0
AIDS,BRN,0.0043564,1,1
Bite of Venomous Animal,BRN,0.0005652,1,1
Diarrhea/Dysentery,BRN,0.0158379,1,1
Drowning,BRN,0.0930129,1,1
Encephalitis,BRN,0.0031683,1,1
Falls,BRN,0.0288654,1,1
Fires,BRN,0.0222494,1,1
Hemorrhagic fever,BRN,0.0038886,1,1
Malaria,BRN,0,1,1
Measles,BRN,0.0019506,1,1
Meningitis,BRN,0.013744,1,1
Other Cancers,BRN,0.0915252,1,1
Other Cardiovascular Diseases,BRN,0.0469007,1,1
Other Defined Causes of Child Deaths,BRN,0.4556956,1,1
Other Digestive Diseases,BRN,0.0088196,1,1
Other Infectious Diseases,BRN,0.0338515,1,1
Pneumonia,BRN,0.0945876,1,1
Poisonings,BRN,0.0075349,1,1
Road Traffic,BRN,0.0550643,1,1
Sepsis,BRN,0.000695,1,1
Violent Death,BRN,0.0176869,1,1
AIDS,BRN,0.1992998,10,0
Bite of Venomous Animal,BRN,0.0014126,10,0
Diarrhea/Dysentery,BRN,0.0069372,10,0
Drowning,BRN,0.0951886,10,0
Encephalitis,BRN,0.0016389,10,0
Falls,BRN,0.0177917,10,0
Fires,BRN,0.0146982,10,0
Hemorrhagic fever,BRN,0.0014374,10,0
Malaria,BRN,0,10,0
Measles,BRN,0.0003217,10,0
Meningitis,BRN,0.0043477,10,0
Other Cancers,BRN,0.1072163,10,0
Other Cardiovascular Diseases,BRN,0.0670346,10,0
Other Defined Causes of Child Deaths,BRN,0.2406286,10,0
Other Digestive Diseases,BRN,0.0065452,10,0
Other Infectious Diseases,BRN,0.021256,10,0
Pneumonia,BRN,0.0464776,10,0
Poisonings,BRN,0.004098,10,0
Road Traffic,BRN,0.1521605,10,0
Sepsis,BRN,0.0004452,10,0
Violent Death,BRN,0.0110642,10,0
AIDS,BRN,0.0049021,10,1
Bite of Venomous Animal,BRN,0.0006852,10,1
Diarrhea/Dysentery,BRN,0.0030418,10,1
Drowning,BRN,0.069947,10,1
Encephalitis,BRN,0.0022433,10,1
Falls,BRN,0.0146637,10,1
Fires,BRN,0.0270007,10,1
Hemorrhagic fever,BRN,0.0040513,10,1
Malaria,BRN,0,10,1
Measles,BRN,0.0006726,10,1
Meningitis,BRN,0.0059512,10,1
Other Cancers,BRN,0.2380321,10,1
Other Cardiovascular Diseases,BRN,0.0758727,10,1
Other Defined Causes of Child Deaths,BRN,0.2914096,10,1
Other Digestive Diseases,BRN,0.0085901,10,1
Other Infectious Diseases,BRN,0.0579627,10,1
Pneumonia,BRN,0.0470846,10,1
Poisonings,BRN,0.0132213,10,1
Road Traffic,BRN,0.1160365,10,1
Sepsis,BRN,0.0006808,10,1
Violent Death,BRN,0.0179506,10,1
AIDS,BRN,0.001631,0,0
Bite of Venomous Animal,BRN,0.000126,0,0
Diarrhea/Dysentery,BRN,0.0269472,0,0
Drowning,BRN,0.0103014,0,0
Encephalitis,BRN,0.0031964,0,0
Falls,BRN,0.009301,0,0
Fires,BRN,0.0053844,0,0
Hemorrhagic fever,BRN,0.0010555,0,0
Malaria,BRN,0,0,0
Measles,BRN,0.0010683,0,0
Meningitis,BRN,0.0147643,0,0
Other Cancers,BRN,0.0155049,0,0
Other Cardiovascular Diseases,BRN,0.0199861,0,0
Other Defined Causes of Child Deaths,BRN,0.7467118,0,0
Other Digestive Diseases,BRN,0,0,0
Other Infectious Diseases,BRN,0.0589829,0,0
Pneumonia,BRN,0.0660984,0,0
Poisonings,BRN,0.0010413,0,0
Road Traffic,BRN,0.0092501,0,0
Sepsis,BRN,0.0013032,0,0
Violent Death,BRN,0.0073457,0,0
AIDS,BRN,0.0011443,0,1
Bite of Venomous Animal,BRN,0.0000457,0,1
Diarrhea/Dysentery,BRN,0.032478,0,1
Drowning,BRN,0.0069457,0,1
Encephalitis,BRN,0.0027403,0,1
Falls,BRN,0.0205,0,1
Fires,BRN,0.0070014,0,1
Hemorrhagic fever,BRN,0.0019237,0,1
Malaria,BRN,0,0,1
Measles,BRN,0.001154,0,1
Meningitis,BRN,0.0126573,0,1
Other Cancers,BRN,0.0327355,0,1
Other Cardiovascular Diseases,BRN,0.0434835,0,1
Other Defined Causes of Child Deaths,BRN,0.723698,0,1
Other Digestive Diseases,BRN,0,0,1
Other Infectious Diseases,BRN,0.0280592,0,1
Pneumonia,BRN,0.0531962,0,1
Poisonings,BRN,0.0029423,0,1
Road Traffic,BRN,0.016145,0,1
Sepsis,BRN,0.001022,0,1
Violent Death,BRN,0.012128,0,1
AIDS,BRN,0.0048517,5,0
Bite of Venomous Animal,BRN,0.0023397,5,0
Diarrhea/Dysentery,BRN,0.0113829,5,0
Drowning,BRN,0.1321307,5,0
Encephalitis,BRN,0.0023673,5,0
Falls,BRN,0.0364469,5,0
Fires,BRN,0.0188271,5,0
Hemorrhagic fever,BRN,0.0031229,5,0
Malaria,BRN,0,5,0
Measles,BRN,0.0008499,5,0
Meningitis,BRN,0.0080108,5,0
Other Cancers,BRN,0.1694697,5,0
Other Cardiovascular Diseases,BRN,0.0393264,5,0
Other Defined Causes of Child Deaths,BRN,0.3041542,5,0
Other Digestive Diseases,BRN,0.0072295,5,0
Other Infectious Diseases,BRN,0.0448387,5,0
Pneumonia,BRN,0.0500704,5,0
Poisonings,BRN,0.0043751,5,0
Road Traffic,BRN,0.1420977,5,0
Sepsis,BRN,0.0005435,5,0
Violent Death,BRN,0.0175647,5,0
AIDS,BRN,0.0029046,5,1
Bite of Venomous Animal,BRN,0.0008894,5,1
Diarrhea/Dysentery,BRN,0.0043211,5,1
Drowning,BRN,0.0693025,5,1
Encephalitis,BRN,0.0029085,5,1
Falls,BRN,0.019965,5,1
Fires,BRN,0.0335272,5,1
Hemorrhagic fever,BRN,0.0064121,5,1
Malaria,BRN,0,5,1
Measles,BRN,0.0009167,5,1
Meningitis,BRN,0.0098423,5,1
Other Cancers,BRN,0.2326227,5,1
Other Cardiovascular Diseases,BRN,0.0888061,5,1
Other Defined Causes of Child Deaths,BRN,0.2850965,5,1
Other Digestive Diseases,BRN,0.0077524,5,1
Other Infectious Diseases,BRN,0.0664005,5,1
Pneumonia,BRN,0.0463839,5,1
Poisonings,BRN,0.0111086,5,1
Road Traffic,BRN,0.0821919,5,1
Sepsis,BRN,0.000589,5,1
Violent Death,BRN,0.0280588,5,1
AIDS,BRB,0.1391717,1,0
Bite of Venomous Animal,BRB,0.0008608,1,0
Diarrhea/Dysentery,BRB,0.0123445,1,0
Drowning,BRB,0.013229,1,0
Encephalitis,BRB,0.0005321,1,0
Falls,BRB,0.0136512,1,0
Fires,BRB,0.0579953,1,0
Hemorrhagic fever,BRB,0.0540134,1,0
Malaria,BRB,0,1,0
Measles,BRB,0.0007213,1,0
Meningitis,BRB,0.0171092,1,0
Other Cancers,BRB,0.1123009,1,0
Other Cardiovascular Diseases,BRB,0.0281455,1,0
Other Defined Causes of Child Deaths,BRB,0.352249,1,0
Other Digestive Diseases,BRB,0.0051703,1,0
Other Infectious Diseases,BRB,0.0381183,1,0
Pneumonia,BRB,0.0498811,1,0
Poisonings,BRB,0.0106228,1,0
Road Traffic,BRB,0.0590603,1,0
Sepsis,BRB,0.0036867,1,0
Violent Death,BRB,0.0311366,1,0
AIDS,BRB,0.1002546,1,1
Bite of Venomous Animal,BRB,0.0005653,1,1
Diarrhea/Dysentery,BRB,0.0111199,1,1
Drowning,BRB,0.0058907,1,1
Encephalitis,BRB,0.0004526,1,1
Falls,BRB,0.0154418,1,1
Fires,BRB,0.0424833,1,1
Hemorrhagic fever,BRB,0.073978,1,1
Malaria,BRB,0,1,1
Measles,BRB,0.0008041,1,1
Meningitis,BRB,0.0145535,1,1
Other Cancers,BRB,0.117989,1,1
Other Cardiovascular Diseases,BRB,0.0280841,1,1
Other Defined Causes of Child Deaths,BRB,0.4258299,1,1
Other Digestive Diseases,BRB,0.0099788,1,1
Other Infectious Diseases,BRB,0.0385862,1,1
Pneumonia,BRB,0.044825,1,1
Poisonings,BRB,0.006428,1,1
Road Traffic,BRB,0.0341804,1,1
Sepsis,BRB,0.006375,1,1
Violent Death,BRB,0.0221796,1,1
AIDS,BRB,0.3990699,10,0
Bite of Venomous Animal,BRB,0.0009551,10,0
Diarrhea/Dysentery,BRB,0.0042459,10,0
Drowning,BRB,0.0328443,10,0
Encephalitis,BRB,0.0005492,10,0
Falls,BRB,0.0060704,10,0
Fires,BRB,0.0061409,10,0
Hemorrhagic fever,BRB,0.0297901,10,0
Malaria,BRB,0,10,0
Measles,BRB,0.0003399,10,0
Meningitis,BRB,0.010682,10,0
Other Cancers,BRB,0.0959976,10,0
Other Cardiovascular Diseases,BRB,0.0333959,10,0
Other Defined Causes of Child Deaths,BRB,0.242489,10,0
Other Digestive Diseases,BRB,0.0063895,10,0
Other Infectious Diseases,BRB,0.0270085,10,0
Pneumonia,BRB,0.0255689,10,0
Poisonings,BRB,0.0051059,10,0
Road Traffic,BRB,0.0470448,10,0
Sepsis,BRB,0.0034728,10,0
Violent Death,BRB,0.0228393,10,0
AIDS,BRB,0.0280903,10,1
Bite of Venomous Animal,BRB,0.0007882,10,1
Diarrhea/Dysentery,BRB,0.0088542,10,1
Drowning,BRB,0.0202984,10,1
Encephalitis,BRB,0.0006396,10,1
Falls,BRB,0.0141166,10,1
Fires,BRB,0.011686,10,1
Hemorrhagic fever,BRB,0.0490362,10,1
Malaria,BRB,0,10,1
Measles,BRB,0.0009785,10,1
Meningitis,BRB,0.0124405,10,1
Other Cancers,BRB,0.1340368,10,1
Other Cardiovascular Diseases,BRB,0.0643297,10,1
Other Defined Causes of Child Deaths,BRB,0.4815095,10,1
Other Digestive Diseases,BRB,0.0117027,10,1
Other Infectious Diseases,BRB,0.0416599,10,1
Pneumonia,BRB,0.0377287,10,1
Poisonings,BRB,0.003318,10,1
Road Traffic,BRB,0.032884,10,1
Sepsis,BRB,0.0212674,10,1
Violent Death,BRB,0.0246348,10,1
AIDS,BRB,0.0227204,0,0
Bite of Venomous Animal,BRB,0.0003573,0,0
Diarrhea/Dysentery,BRB,0.0160355,0,0
Drowning,BRB,0.004468,0,0
Encephalitis,BRB,0.0003743,0,0
Falls,BRB,0.0060053,0,0
Fires,BRB,0.0263725,0,0
Hemorrhagic fever,BRB,0.0264925,0,0
Malaria,BRB,0,0,0
Measles,BRB,0.0003564,0,0
Meningitis,BRB,0.0127903,0,0
Other Cancers,BRB,0.0184569,0,0
Other Cardiovascular Diseases,BRB,0.0163106,0,0
Other Defined Causes of Child Deaths,BRB,0.6484938,0,0
Other Digestive Diseases,BRB,0,0,0
Other Infectious Diseases,BRB,0.0374933,0,0
Pneumonia,BRB,0.1381814,0,0
Poisonings,BRB,0.0017542,0,0
Road Traffic,BRB,0.0112008,0,0
Sepsis,BRB,0.0055184,0,0
Violent Death,BRB,0.0066181,0,0
